nbr_pol_id,var_pol_nombre,var_pol_cargo,var_pol_salario,var_pol_status
3103,Julie Smith,Policia,930,Inactivo
3104,Steven Barber,Policia,930,Inactivo
3105,Michelle Kelly,Policia,930,Activo
3106,Jocelyn Clark,Policia,930,Activo
3107,Jerry Bell,Cabo,1120,Activo
3108,Penny Cobb,Cabo,1120,Activo
3109,Jacob Jackson,Cabo,1120,Inactivo
3110,Amy Shields,Policia,930,Inactivo
3111,Jennifer Morris,Cabo,1120,Inactivo
3112,Kelly Rogers,Cabo,1120,Activo
3113,Jill Fritz,Policia,930,Activo
3114,Ann Smith,Policia,930,Activo
3115,Kristy Townsend,Cabo,1120,Inactivo
3116,Jason Schmidt,Cabo,1120,Activo
3117,Mark Wood,Policia,930,Inactivo
3118,Sharon Miller,Cabo,1120,Activo
3119,Cheryl Green,Policia,930,Inactivo
3120,Don Parker,Policia,930,Activo
3121,Karen Holmes,Policia,930,Activo
3122,Patrick Alvarez,Policia,930,Activo
3123,Alison Clark,Cabo,1120,Activo
3124,Christine Bright,Policia,930,Activo
3125,Natalie Fisher,Sargento,1250,Activo
3126,Michael Brandt,Policia,930,Activo
3127,David Kirby,Policia,930,Activo
3128,Ashley Gill,Policia,930,Activo
3129,Sarah Leach,Sargento,1250,Inactivo
3130,Katrina Hart,Policia,930,Inactivo
3131,Dennis Weeks,Policia,930,Inactivo
3132,Andrew Banks,Policia,930,Inactivo
3133,Allison Knight,Policia,930,Inactivo
3134,John Johnson,Policia,930,Inactivo
3135,William Gordon,Policia,930,Inactivo
3136,Anna Williams,Policia,930,Inactivo
3137,Jonathan Moss,Policia,930,Activo
3138,Christine Marshall,Policia,930,Activo
3139,Pamela Adams,Cabo,1120,Inactivo
3140,Michelle Morgan,Cabo,1120,Activo
3141,Heather Finley,Policia,930,Activo
3142,Christopher Gaines,Policia,930,Activo
3143,Elizabeth Warren,Sargento,1250,Activo
3144,Ashley Freeman,Cabo,1120,Activo
3145,Tiffany Diaz,Policia,930,Inactivo
3146,Jonathan Fernandez,Policia,930,Activo
3147,Taylor Bennett,Sargento,1250,Inactivo
3148,Brandon Thomas,Policia,930,Activo
3149,Chase Lawson,Policia,930,Inactivo
3150,Denise Gross,Policia,930,Activo
3151,John Rodriguez,Sargento,1250,Inactivo
3152,Priscilla Anderson,Policia,930,Activo
3153,Diana Anderson,Policia,930,Activo
3154,Elizabeth Kim,Policia,930,Activo
3155,Calvin Martin,Policia,930,Activo
3156,Anne Reid,Policia,930,Inactivo
3157,Ethan Delacruz,Policia,930,Activo
3158,John Edwards,Policia,930,Activo
3159,Timothy Cabrera,Policia,930,Activo
3160,Julia Morgan,Cabo,1120,Activo
3161,Dr. Edward Park,Policia,930,Activo
3162,Samuel Moore,Policia,930,Activo
3163,Amanda Martinez,Policia,930,Activo
3164,Leslie Macdonald,Cabo,1120,Activo
3165,Hunter Short,Policia,930,Activo
3166,Anthony Rodriguez II,Cabo,1120,Inactivo
3167,Isabel Johnson,Policia,930,Activo
3168,Jennifer Clark,Policia,930,Activo
3169,Stephen Miller,Sargento,1250,Activo
3170,Samantha Morales,Policia,930,Inactivo
3171,Timothy Cunningham,Policia,930,Activo
3172,Christopher Oconnor,Cabo,1120,Activo
3173,Kenneth Snyder,Cabo,1120,Activo
3174,Melissa Nelson,Policia,930,Inactivo
3175,Ryan Keller,Sargento,1250,Inactivo
3176,Michele Fitzgerald,Cabo,1120,Inactivo
3177,Jeffrey Bishop,Cabo,1120,Activo
3178,Kyle French,Policia,930,Activo
3179,Austin Collins,Cabo,1120,Activo
3180,Tyler Robinson,Policia,930,Inactivo
3181,Charlotte Anderson,Policia,930,Inactivo
3182,Erica Andrews,Policia,930,Inactivo
3183,Michelle Poole,Cabo,1120,Activo
3184,David White,Policia,930,Activo
3185,Eric Hopkins,Policia,930,Activo
3186,Dawn Davenport,Policia,930,Inactivo
3187,Cheryl Lee,Policia,930,Inactivo
3188,Richard Lee,Policia,930,Activo
3189,Stephanie Frazier,Policia,930,Inactivo
3190,Donald Adams,Policia,930,Activo
3191,Bradley Leonard,Policia,930,Inactivo
3192,April Hoover,Cabo,1120,Inactivo
3193,David Lambert,Cabo,1120,Activo
3194,Carolyn Mueller,Policia,930,Inactivo
3195,Michael Jimenez,Sargento,1250,Inactivo
3196,Matthew Brown,Policia,930,Activo
3197,William Vargas,Cabo,1120,Inactivo
3198,Robert Allen,Policia,930,Activo
3199,Mark Hines,Policia,930,Activo
3200,Alicia Hall,Policia,930,Inactivo
3201,Nicole Miller,Cabo,1120,Activo
3202,Kevin Watson,Policia,930,Activo
3203,Stephanie Cordova,Policia,930,Activo
3204,Daniel Holland,Policia,930,Activo
3205,Erica Young,Cabo,1120,Inactivo
3206,Mark Rodriguez,Policia,930,Activo
3207,Samantha Stewart,Cabo,1120,Activo
3208,James Odom,Policia,930,Inactivo
3209,Marcus Roberts,Cabo,1120,Inactivo
3210,Shannon Lewis,Cabo,1120,Inactivo
3211,Joseph Miller,Cabo,1120,Activo
3212,Emily Watkins,Policia,930,Activo
3213,Karen Williams,Cabo,1120,Activo
3214,Christy Fitzpatrick,Sargento,1250,Activo
3215,Dr. Michael Payne MD,Cabo,1120,Activo
3216,Michelle Allen,Policia,930,Activo
3217,Amanda Hoffman,Policia,930,Activo
3218,Laura Davenport,Cabo,1120,Activo
3219,Teresa Ward,Sargento,1250,Activo
3220,Patricia Clements,Policia,930,Inactivo
3221,David Miller,Policia,930,Activo
3222,Valerie Wright,Policia,930,Inactivo
3223,Elizabeth Hoffman,Cabo,1120,Activo
3224,Benjamin Thomas,Policia,930,Inactivo
3225,Scott Foster,Policia,930,Inactivo
3226,Laura Ruiz,Policia,930,Activo
3227,Kaitlyn Michael,Cabo,1120,Activo
3228,Becky Morris,Cabo,1120,Activo
3229,Matthew Cameron,Policia,930,Activo
3230,Danielle Snow,Policia,930,Activo
3231,Jay Shields,Policia,930,Activo
3232,Jesse Arias,Policia,930,Activo
3233,Stephanie Todd,Sargento,1250,Activo
3234,James Stein,Policia,930,Inactivo
3235,Jessica Rodriguez,Policia,930,Activo
3236,Colton Schmidt,Policia,930,Activo
3237,Mark Orr,Policia,930,Activo
3238,John Stewart,Cabo,1120,Activo
3239,Samantha Clark,Policia,930,Activo
3240,Kayla Stewart,Cabo,1120,Inactivo
3241,Sabrina Parker,Policia,930,Activo
3242,Alexander Cardenas,Policia,930,Activo
3243,Sue Duncan,Cabo,1120,Activo
3244,Bradley James,Policia,930,Activo
3245,Samantha Johnson,Policia,930,Inactivo
3246,Joshua Medina,Policia,930,Activo
3247,Brandon Simpson,Policia,930,Activo
3248,Becky Thomas,Cabo,1120,Inactivo
3249,Margaret Kelly,Sargento,1250,Inactivo
3250,Wendy Jones,Policia,930,Inactivo
3251,Scott Tanner,Cabo,1120,Inactivo
3252,William Lane,Policia,930,Activo
3253,Wendy Logan,Policia,930,Activo
3254,Joe Morgan,Policia,930,Activo
3255,Tina Norman,Sargento,1250,Activo
3256,Shawn Ortiz,Cabo,1120,Inactivo
3257,Kyle Johnson,Policia,930,Activo
3258,Nicholas Carr,Cabo,1120,Activo
3259,Mr. James Jones,Cabo,1120,Inactivo
3260,Stephen Shelton,Cabo,1120,Activo
3261,Ms. Sarah Briggs,Policia,930,Activo
3262,Amber Duran,Policia,930,Activo
3263,Charles Blair,Policia,930,Activo
3264,Eric Cunningham DDS,Policia,930,Activo
3265,Walter Burke,Sargento,1250,Activo
3266,Adam Bond MD,Cabo,1120,Activo
3267,Taylor Campbell,Policia,930,Inactivo
3268,Miguel Cervantes,Sargento,1250,Inactivo
3269,Nicholas Ward,Policia,930,Inactivo
3270,Tyler Randolph,Cabo,1120,Activo
3271,Laura Lewis,Cabo,1120,Inactivo
3272,Shannon Ayala,Policia,930,Activo
3273,Penny Cruz,Cabo,1120,Activo
3274,Michelle James,Policia,930,Activo
3275,Jane Finley,Policia,930,Activo
3276,Charles Yates,Cabo,1120,Activo
3277,Daniel Tran PhD,Cabo,1120,Inactivo
3278,Kevin Dennis,Cabo,1120,Inactivo
3279,Katie Davis,Sargento,1250,Activo
3280,Scott Conrad,Sargento,1250,Activo
3281,Joshua Alvarez,Sargento,1250,Activo
3282,David Collins,Policia,930,Activo
3283,Craig Morris,Cabo,1120,Activo
3284,Kristina Whitaker,Policia,930,Inactivo
3285,Sergio Martin,Policia,930,Activo
3286,Amy Hernandez,Policia,930,Activo
3287,Maria Nolan,Sargento,1250,Activo
3288,Edward Wilson,Cabo,1120,Inactivo
3289,David Mcintyre,Policia,930,Inactivo
3290,Megan Morales,Policia,930,Activo
3291,Dr. Julia Lang,Policia,930,Activo
3292,Jacqueline Ford,Cabo,1120,Inactivo
3293,Kristina Lee,Sargento,1250,Activo
3294,Greg Turner,Policia,930,Activo
3295,Jeffrey Petersen,Policia,930,Activo
3296,Mr. Charles Ramirez,Policia,930,Activo
3297,Jennifer Hines,Policia,930,Activo
3298,Reginald Rush,Policia,930,Activo
3299,Michael Martinez,Policia,930,Activo
3300,Stephanie Smith,Policia,930,Activo
3301,Stuart Sanchez,Policia,930,Activo
3302,Peter Murray,Sargento,1250,Activo
3303,Catherine Pacheco,Sargento,1250,Inactivo
3304,Rita Valdez,Policia,930,Activo
3305,Jordan Harrison,Cabo,1120,Activo
3306,Mark Patton,Policia,930,Inactivo
3307,Maria Jones,Policia,930,Inactivo
3308,Brett Lawson,Policia,930,Inactivo
3309,Frederick Martinez,Policia,930,Activo
3310,Sara Flores,Policia,930,Activo
3311,Jose Smith,Policia,930,Activo
3312,Kevin Phillips,Sargento,1250,Activo
3313,Elizabeth Ward,Policia,930,Activo
3314,Bianca King,Policia,930,Activo
3315,Michele Gordon,Cabo,1120,Activo
3316,Eileen Brooks,Sargento,1250,Activo
3317,Charles Le,Policia,930,Activo
3318,Rebecca Garcia,Policia,930,Activo
3319,Ellen Sheppard,Cabo,1120,Activo
3320,Kristine Dunn,Sargento,1250,Activo
3321,Martha Williams,Policia,930,Inactivo
3322,Michael Collins,Sargento,1250,Activo
3323,Mr. Kenneth Greer PhD,Policia,930,Activo
3324,Karen Roberts,Policia,930,Inactivo
3325,Christina Bolton,Sargento,1250,Inactivo
3326,Jon Davis,Policia,930,Activo
3327,Brandon Frye,Policia,930,Inactivo
3328,James Brown,Sargento,1250,Activo
3329,Jennifer Stone,Policia,930,Activo
3330,Joseph Davis,Policia,930,Activo
3331,Jeffery Blake,Policia,930,Activo
3332,Linda Andrews DVM,Policia,930,Inactivo
3333,Jorge Yang,Cabo,1120,Inactivo
3334,Laura Rowe,Policia,930,Activo
3335,Jennifer Williams,Policia,930,Activo
3336,Christian Moore,Policia,930,Activo
3337,Elizabeth Newton,Policia,930,Activo
3338,Evelyn Schultz,Policia,930,Inactivo
3339,Kim Mullins,Policia,930,Inactivo
3340,Austin Gilbert,Cabo,1120,Activo
3341,Wendy Fry,Policia,930,Activo
3342,Nicholas Hill,Cabo,1120,Activo
3343,Kenneth Anderson,Policia,930,Activo
3344,Joshua Kennedy DVM,Policia,930,Activo
3345,Michele Simon,Policia,930,Activo
3346,Sean Lynch,Cabo,1120,Inactivo
3347,Bonnie Meyer,Cabo,1120,Activo
3348,Jessica Long,Policia,930,Inactivo
3349,Jasmine Lynn,Policia,930,Activo
3350,Philip Morgan,Policia,930,Activo
3351,David Yang,Policia,930,Activo
3352,Amber James,Policia,930,Activo
3353,Sara Smith,Policia,930,Activo
3354,James Jones,Sargento,1250,Activo
3355,Joseph Spencer,Policia,930,Activo
3356,Monica Scott,Sargento,1250,Inactivo
3357,Logan Sharp,Sargento,1250,Inactivo
3358,Teresa Smith,Policia,930,Activo
3359,Rebecca King,Policia,930,Activo
3360,Shane Daugherty,Policia,930,Activo
3361,William Pittman,Cabo,1120,Activo
3362,Julie Myers,Cabo,1120,Inactivo
3363,Brian Parrish,Policia,930,Activo
3364,Angela Mccullough,Policia,930,Activo
3365,Kimberly Gillespie,Policia,930,Inactivo
3366,George Valdez,Sargento,1250,Inactivo
3367,James Todd,Cabo,1120,Activo
3368,James Simmons,Sargento,1250,Activo
3369,Rebecca Novak,Sargento,1250,Activo
3370,Veronica Sawyer,Cabo,1120,Activo
3371,John Bennett,Policia,930,Activo
3372,Karen Ramos,Cabo,1120,Activo
3373,Michael Taylor,Sargento,1250,Activo
3374,Rhonda Chapman,Cabo,1120,Activo
3375,Jose Rodriguez,Sargento,1250,Activo
3376,Robert Jones,Policia,930,Activo
3377,Kevin Morris,Policia,930,Activo
3378,Lori Lam,Cabo,1120,Inactivo
3379,Allen Wilson,Cabo,1120,Activo
3380,Bryan Taylor,Policia,930,Activo
3381,Matthew Mcpherson,Policia,930,Activo
3382,Karen Bauer,Policia,930,Activo
3383,Crystal Murphy,Cabo,1120,Inactivo
3384,Robert Gonzalez,Sargento,1250,Activo
3385,Dillon Ortega,Sargento,1250,Activo
3386,Sarah Delgado,Cabo,1120,Activo
3387,David Travis,Policia,930,Activo
3388,Megan Morgan,Sargento,1250,Activo
3389,Drew Wilson,Policia,930,Activo
3390,Kevin Dodson,Cabo,1120,Inactivo
3391,Joshua May,Policia,930,Inactivo
3392,Emily Velazquez,Cabo,1120,Activo
3393,Charles Howard,Policia,930,Inactivo
3394,Brian Griffin,Cabo,1120,Inactivo
3395,Amy Wells,Policia,930,Activo
3396,Samantha Galvan,Cabo,1120,Inactivo
3397,Christine Lucero,Policia,930,Activo
3398,Amber Casey,Sargento,1250,Activo
3399,Cynthia Brown,Cabo,1120,Activo
3400,Alexandra Johnson,Cabo,1120,Inactivo
3401,Susan Collins,Cabo,1120,Activo
3402,Jeffrey Andrews,Sargento,1250,Activo
3403,Howard Brooks,Policia,930,Activo
3404,Emma Day,Policia,930,Activo
3405,Randy Brooks,Cabo,1120,Activo
3406,Shawn Horn,Policia,930,Activo
3407,Joshua Bennett PhD,Cabo,1120,Inactivo
3408,Jennifer Burns,Policia,930,Inactivo
3409,Jennifer Hamilton,Cabo,1120,Activo
3410,Sandra Haas,Policia,930,Inactivo
3411,Mathew Duncan,Policia,930,Activo
3412,Dr. Catherine Ayers,Cabo,1120,Inactivo
3413,Amanda Smith,Policia,930,Inactivo
3414,Samuel Stewart,Sargento,1250,Inactivo
3415,Cody Brown,Sargento,1250,Activo
3416,Troy Pennington,Policia,930,Activo
3417,Bethany Lucas,Policia,930,Activo
3418,Trevor Trevino,Policia,930,Inactivo
3419,Shelly Thompson,Policia,930,Inactivo
3420,Timothy Rice,Sargento,1250,Inactivo
3421,Kelly White,Policia,930,Inactivo
3422,Michael Maxwell,Policia,930,Activo
3423,Madison Bennett,Cabo,1120,Activo
3424,Lisa Gomez,Policia,930,Inactivo
3425,Angela Walker,Policia,930,Activo
3426,Tyler Brown,Sargento,1250,Activo
3427,Laura Richards,Policia,930,Activo
3428,Joshua Garner,Cabo,1120,Activo
3429,James Fowler,Cabo,1120,Activo
3430,Gabriel Gates,Sargento,1250,Activo
3431,Kyle Wilson,Policia,930,Activo
3432,Joseph Smith,Policia,930,Activo
3433,Lisa Hahn,Policia,930,Activo
3434,Paul Bennett,Cabo,1120,Inactivo
3435,Mrs. Margaret Bennett DDS,Sargento,1250,Inactivo
3436,Richard Garner,Policia,930,Activo
3437,Troy Dawson,Cabo,1120,Activo
3438,David Kennedy,Policia,930,Inactivo
3439,Heather Stone,Cabo,1120,Activo
3440,Katie Reyes,Policia,930,Activo
3441,Nicole Hill,Cabo,1120,Activo
3442,Christina Pitts,Policia,930,Activo
3443,Stephanie White,Policia,930,Activo
3444,Troy Harris,Policia,930,Inactivo
3445,Jessica Mitchell,Policia,930,Inactivo
3446,Anthony Hanson,Cabo,1120,Activo
3447,Lindsey Taylor,Sargento,1250,Activo
3448,Andrew Myers,Policia,930,Activo
3449,Amber Spencer,Policia,930,Activo
3450,Amber Allen,Sargento,1250,Inactivo
3451,Mary Williams,Policia,930,Activo
3452,Daniel Roach,Cabo,1120,Activo
3453,Miss Melissa Williamson,Cabo,1120,Inactivo
3454,Gail Anderson,Policia,930,Activo
3455,James Allen,Policia,930,Activo
3456,Nathaniel Allen,Policia,930,Activo
3457,Elizabeth Quinn,Policia,930,Activo
3458,Richard Mcmahon,Cabo,1120,Inactivo
3459,Melissa Christensen,Cabo,1120,Inactivo
3460,David Kennedy,Policia,930,Inactivo
3461,Steven Gonzalez,Policia,930,Activo
3462,Mary Navarro,Policia,930,Inactivo
3463,Veronica Valdez,Policia,930,Inactivo
3464,Stephanie Mitchell,Sargento,1250,Activo
3465,Cody Brown,Policia,930,Inactivo
3466,Leroy Mcknight,Policia,930,Activo
3467,Kendra Delacruz,Policia,930,Activo
3468,Maria Frye,Policia,930,Activo
3469,Jennifer Clark,Policia,930,Activo
3470,Mark Woodward,Policia,930,Inactivo
3471,Danielle Li,Cabo,1120,Activo
3472,Elizabeth Simon,Policia,930,Activo
3473,Maurice Michael,Policia,930,Inactivo
3474,Scott Friedman,Policia,930,Activo
3475,Elizabeth Choi,Cabo,1120,Activo
3476,Gregory Hall,Policia,930,Activo
3477,Jennifer Walker,Cabo,1120,Activo
3478,Brandy Dougherty,Policia,930,Activo
3479,Sean Lee,Policia,930,Activo
3480,Michael Gibson,Policia,930,Inactivo
3481,Hunter Owens,Policia,930,Activo
3482,Chelsea Jackson,Policia,930,Activo
3483,John Woodward,Policia,930,Inactivo
3484,Jesse Hester,Cabo,1120,Activo
3485,Adrian Miller,Cabo,1120,Inactivo
3486,Adam Johnson,Cabo,1120,Inactivo
3487,Eric Carter,Policia,930,Inactivo
3488,Tanya Vasquez,Policia,930,Activo
3489,Linda Lewis,Policia,930,Inactivo
3490,Steve Roberts,Cabo,1120,Activo
3491,Alexandra Ellis,Policia,930,Activo
3492,Brent Mosley,Policia,930,Inactivo
3493,Joseph Hill,Sargento,1250,Inactivo
3494,Kerry Cline,Cabo,1120,Inactivo
3495,Brittany Branch,Policia,930,Inactivo
3496,Kimberly Flores,Policia,930,Inactivo
3497,Mathew Martin,Policia,930,Activo
3498,Frank Smith,Policia,930,Inactivo
3499,Robert Wagner,Policia,930,Activo
3500,Jessica Curtis,Policia,930,Activo
3501,Aimee Erickson,Cabo,1120,Activo
3502,Janet Stout,Policia,930,Activo
3503,Mark Davis,Policia,930,Activo
3504,Michael Nash,Policia,930,Activo
3505,Carol Alexander,Policia,930,Activo
3506,Timothy Jacobs,Policia,930,Inactivo
3507,Samantha Jacobs,Policia,930,Inactivo
3508,Ryan Green,Policia,930,Activo
3509,Kelly Humphrey,Policia,930,Inactivo
3510,Tammy Cooper,Policia,930,Activo
3511,Joseph Robinson,Policia,930,Inactivo
3512,Raymond Anderson,Policia,930,Activo
3513,Victoria Mitchell,Policia,930,Inactivo
3514,Lori Benton,Sargento,1250,Activo
3515,Lisa Jones,Policia,930,Activo
3516,Dustin Randolph,Cabo,1120,Inactivo
3517,Timothy Ford,Policia,930,Activo
3518,Steven Morgan,Policia,930,Inactivo
3519,James Stanton,Sargento,1250,Activo
3520,John Morgan,Policia,930,Activo
3521,Rachel Ashley,Policia,930,Inactivo
3522,Lisa Finley,Cabo,1120,Activo
3523,Dr. Kim James,Policia,930,Inactivo
3524,Scott Clark,Sargento,1250,Activo
3525,Ryan Johnson,Policia,930,Inactivo
3526,Mrs. Kim Lynch,Sargento,1250,Inactivo
3527,James Neal,Sargento,1250,Activo
3528,Mary Hampton,Sargento,1250,Inactivo
3529,William Walsh,Policia,930,Inactivo
3530,Jay Harris,Policia,930,Inactivo
3531,Jacqueline Booth,Policia,930,Inactivo
3532,Chelsea Sanchez,Cabo,1120,Activo
3533,Christopher Perez,Policia,930,Activo
3534,Ricky Hayes,Policia,930,Inactivo
3535,Thomas Williamson,Policia,930,Inactivo
3536,Michael Cook,Policia,930,Inactivo
3537,Michael Henry,Sargento,1250,Inactivo
3538,Christopher Campbell,Cabo,1120,Activo
3539,Jocelyn Jordan,Policia,930,Inactivo
3540,Jacob Jones,Policia,930,Activo
3541,William Massey,Cabo,1120,Activo
3542,Derrick Porter,Cabo,1120,Activo
3543,Emily Thomas,Policia,930,Activo
3544,Sherry Moore,Policia,930,Inactivo
3545,Aaron Young,Policia,930,Activo
3546,Danielle Page,Policia,930,Inactivo
3547,Diane Allen,Policia,930,Activo
3548,Angela Fernandez,Cabo,1120,Inactivo
3549,Catherine Scott,Policia,930,Inactivo
3550,Sarah Castaneda,Policia,930,Activo
3551,Michelle Miller,Cabo,1120,Inactivo
3552,Jeremy Shelton,Policia,930,Inactivo
3553,Antonio Young,Policia,930,Activo
3554,John Williams,Cabo,1120,Inactivo
3555,Michael Rios,Policia,930,Inactivo
3556,Jonathan Robles,Policia,930,Activo
3557,Derrick Bell,Cabo,1120,Activo
3558,Gregory Stokes,Policia,930,Inactivo
3559,Emily Williams,Policia,930,Activo
3560,Brandon Petersen,Cabo,1120,Inactivo
3561,Michael Thompson,Policia,930,Activo
3562,Sarah Gonzales,Cabo,1120,Activo
3563,Ann Warner,Policia,930,Inactivo
3564,Adam Mcneil,Policia,930,Inactivo
3565,Joel Meyers,Policia,930,Inactivo
3566,Beth Miller,Cabo,1120,Activo
3567,Matthew Solis,Cabo,1120,Activo
3568,Scott Evans,Policia,930,Inactivo
3569,Darrell Schaefer,Cabo,1120,Activo
3570,Danny Brown,Sargento,1250,Inactivo
3571,Michael Gallagher,Policia,930,Inactivo
3572,Bruce Williams,Cabo,1120,Activo
3573,Edwin Bright,Policia,930,Inactivo
3574,Edward Sampson,Policia,930,Activo
3575,Lisa Robinson,Sargento,1250,Activo
3576,James Gonzalez,Policia,930,Activo
3577,Kimberly Gutierrez,Cabo,1120,Activo
3578,Garrett Bauer MD,Sargento,1250,Activo
3579,Stephanie Griffith,Sargento,1250,Inactivo
3580,Clinton Alvarez,Policia,930,Activo
3581,Deborah Fuentes,Sargento,1250,Inactivo
3582,James Poole,Cabo,1120,Inactivo
3583,Cheryl Acosta,Policia,930,Activo
3584,Charles Fox,Cabo,1120,Activo
3585,Robert Hendricks,Policia,930,Inactivo
3586,Benjamin Terrell,Cabo,1120,Activo
3587,Keith Smith,Policia,930,Inactivo
3588,Jamie Farrell,Policia,930,Inactivo
3589,Brian Kane,Cabo,1120,Inactivo
3590,Jason Martin,Policia,930,Activo
3591,Samuel Shaw,Policia,930,Activo
3592,Maria Bridges,Cabo,1120,Activo
3593,Shirley Johnson,Cabo,1120,Activo
3594,Matthew Mitchell,Policia,930,Activo
3595,Stephanie Brown,Cabo,1120,Activo
3596,Peter Martinez,Cabo,1120,Inactivo
3597,Charles Gibson,Cabo,1120,Activo
3598,Jodi Dawson,Policia,930,Inactivo
3599,Candace Rose MD,Policia,930,Activo
3600,Sarah Meza,Policia,930,Activo
3601,Jeffrey Arnold,Policia,930,Activo
3602,Sandra Williams,Policia,930,Activo
3603,Dr. Henry Maddox,Policia,930,Activo
3604,Mrs. Andrea Foley,Policia,930,Inactivo
3605,Joseph Ruiz,Policia,930,Inactivo
3606,Susan Lopez,Policia,930,Inactivo
3607,Joseph Reyes,Policia,930,Inactivo
3608,Miguel Smith,Policia,930,Activo
3609,Jamie Soto,Policia,930,Activo
3610,Kevin Hodge,Sargento,1250,Activo
3611,Timothy Thomas,Cabo,1120,Activo
3612,Pamela Miranda,Policia,930,Activo
3613,Adam Dennis,Cabo,1120,Activo
3614,Ronald Mitchell,Policia,930,Activo
3615,Stacey Allen,Cabo,1120,Inactivo
3616,Kristen Lopez,Policia,930,Activo
3617,Deborah Erickson,Policia,930,Activo
3618,Tony Weber,Policia,930,Activo
3619,Mr. Mark Vincent PhD,Policia,930,Activo
3620,Jeanette Ramirez,Policia,930,Activo
3621,Heather Hart,Cabo,1120,Activo
3622,David Nunez,Policia,930,Inactivo
3623,Diana Torres,Policia,930,Inactivo
3624,Rebecca Long,Cabo,1120,Activo
3625,Lynn Schultz,Policia,930,Activo
3626,Tiffany Johnson,Cabo,1120,Activo
3627,Christopher Jenkins,Policia,930,Inactivo
3628,Kevin Knight,Policia,930,Activo
3629,Gina Russo,Policia,930,Inactivo
3630,Mark Chavez,Policia,930,Inactivo
3631,Debra Moore,Cabo,1120,Inactivo
