nbr_inc_id,var_inc_nombre,var_inc_fecha,var_inc_status,nbr_ci_id
3010,Jensen,2022-12-19,Caso cerrado,3010
3011,Day,2020-08-26,Caso Archivado,3011
3012,Hampton,2021-05-09,Caso cerrado,3012
3013,Nichols,2021-01-09,Caso Archivado,3013
3014,Schmidt,2021-01-22,Caso Archivado,3014
3015,Garcia,2020-04-24,Caso activo,3015
3016,Hamilton,2021-06-13,Caso activo,3016
3017,Green,2022-06-26,Caso activo,3017
3018,Taylor,2022-12-12,Caso Archivado,3018
3019,Bryant,2021-05-08,Caso cerrado,3019
3020,Brock,2022-07-30,Caso cerrado,3020
3021,Townsend,2020-03-01,Caso cerrado,3021
3022,Martin,2021-01-01,Caso cerrado,3022
3023,Nguyen,2021-02-05,Caso cerrado,3023
3024,Bates,2020-12-19,Caso Archivado,3024
3025,Harris,2021-01-31,Caso activo,3025
3026,Robinson,2022-10-16,Caso Archivado,3026
3027,Roman,2021-10-05,Caso activo,3027
3028,Dean,2022-12-12,Caso cerrado,3028
3029,Padilla,2021-01-03,Caso cerrado,3029
3030,Lewis,2020-11-04,Caso cerrado,3030
3031,Wilson,2021-03-10,Caso cerrado,3031
3032,Gould,2021-07-27,Caso cerrado,3032
3033,Martinez,2021-06-10,Caso cerrado,3033
3034,Baker,2021-04-05,Caso activo,3034
3035,Pittman,2022-03-21,Caso cerrado,3035
3036,Campbell,2022-12-10,Caso activo,3036
3037,Howard,2021-06-14,Caso cerrado,3037
3038,Oliver,2022-07-15,Caso Archivado,3038
3039,Johnson,2020-12-28,Caso cerrado,3039
3040,Graham,2021-09-30,Caso activo,3040
3041,Crawford,2020-10-08,Caso cerrado,3041
3042,Lopez,2020-12-10,Caso activo,3042
3043,Ford,2020-03-03,Caso cerrado,3043
3044,Mitchell,2021-11-27,Caso Archivado,3044
3045,Baker,2021-05-09,Caso activo,3045
3046,Stevenson,2021-11-07,Caso Archivado,3046
3047,Brown,2021-02-25,Caso activo,3047
3048,Norris,2022-06-16,Caso activo,3048
3049,Rodriguez,2022-07-24,Caso Archivado,3049
3050,Williams,2020-12-13,Caso activo,3050
3051,Wright,2021-05-03,Caso activo,3051
3052,Padilla,2021-10-19,Caso activo,3052
3053,Simon,2022-05-29,Caso Archivado,3053
3054,Campbell,2020-12-10,Caso cerrado,3054
3055,Green,2020-09-15,Caso activo,3055
3056,Hill,2020-02-28,Caso cerrado,3056
3057,Pierce,2022-11-20,Caso cerrado,3057
3058,Good,2020-09-08,Caso activo,3058
3059,James,2021-01-22,Caso activo,3059
3060,Thompson,2022-04-15,Caso activo,3060
3061,Garcia,2021-06-13,Caso cerrado,3061
3062,Carter,2021-04-27,Caso activo,3062
3063,Mills,2022-03-25,Caso activo,3063
3064,Hill,2022-10-13,Caso activo,3064
3065,Ramirez,2022-01-31,Caso activo,3065
3066,Horne,2022-10-17,Caso cerrado,3066
3067,Johnston,2021-12-26,Caso activo,3067
3068,Miller,2020-03-07,Caso cerrado,3068
3069,Figueroa,2021-01-26,Caso activo,3069
3070,Simpson,2022-08-24,Caso activo,3070
3071,Butler,2020-06-10,Caso cerrado,3071
3072,Williams,2021-12-31,Caso activo,3072
3073,Davis,2021-10-06,Caso cerrado,3073
3074,Whitaker,2020-04-17,Caso activo,3074
3075,Maldonado,2020-06-15,Caso activo,3075
3076,Harris,2021-05-26,Caso activo,3076
3077,Dunn,2021-03-19,Caso Archivado,3077
3078,Simpson,2022-05-10,Caso Archivado,3078
3079,Dickerson,2020-07-04,Caso cerrado,3079
3080,Patrick,2022-06-18,Caso Archivado,3080
3081,Washington,2021-05-29,Caso cerrado,3081
3082,Vang,2020-03-09,Caso cerrado,3082
3083,Giles,2020-11-19,Caso Archivado,3083
3084,Brown,2020-11-29,Caso cerrado,3084
3085,Martin,2020-12-07,Caso cerrado,3085
3086,Booker,2022-08-05,Caso activo,3086
3087,Woods,2020-05-04,Caso cerrado,3087
3088,Rios,2020-01-28,Caso activo,3088
3089,Cole,2022-05-29,Caso activo,3089
3090,Petty,2020-09-23,Caso activo,3090
3091,Williams,2022-02-23,Caso activo,3091
3092,Hill,2021-12-03,Caso cerrado,3092
3093,Gaines,2020-02-17,Caso activo,3093
3094,Mathis,2022-09-01,Caso cerrado,3094
3095,Davis,2022-11-03,Caso activo,3095
3096,Campbell,2020-05-08,Caso Archivado,3096
3097,Brown,2021-09-01,Caso activo,3097
3098,Patrick,2023-01-05,Caso Archivado,3098
3099,Owens,2022-08-20,Caso cerrado,3099
3100,Oneill,2021-10-28,Caso cerrado,3100
3101,Porter,2021-02-10,Caso activo,3101
3102,Ward,2022-12-16,Caso activo,3102
3103,Shannon,2021-01-18,Caso activo,3103
3104,Brown,2022-10-29,Caso activo,3104
3105,Franklin,2022-11-02,Caso Archivado,3105
3106,Fuentes,2021-12-19,Caso cerrado,3106
3107,Porter,2022-05-31,Caso cerrado,3107
3108,Maldonado,2022-08-30,Caso Archivado,3108
3109,Mathis,2021-11-30,Caso activo,3109
3110,Sullivan,2022-10-13,Caso Archivado,3110
3111,Sanchez,2020-03-05,Caso Archivado,3111
3112,Clark,2020-02-22,Caso Archivado,3112
3113,Perez,2022-12-30,Caso activo,3113
3114,Walls,2021-10-19,Caso activo,3114
3115,Nguyen,2020-08-30,Caso cerrado,3115
3116,Sullivan,2020-10-12,Caso activo,3116
3117,Randolph,2022-08-08,Caso cerrado,3117
3118,Wright,2020-01-07,Caso cerrado,3118
3119,Diaz,2020-12-02,Caso cerrado,3119
3120,Hernandez,2022-01-09,Caso Archivado,3120
3121,Cox,2022-12-12,Caso activo,3121
3122,Garrett,2022-01-01,Caso activo,3122
3123,Johnson,2021-05-12,Caso activo,3123
3124,Washington,2022-06-29,Caso activo,3124
3125,Thompson,2020-09-03,Caso activo,3125
3126,Martinez,2021-09-11,Caso activo,3126
3127,Leonard,2022-03-12,Caso cerrado,3127
3128,Huffman,2020-02-15,Caso cerrado,3128
3129,Martin,2022-11-18,Caso activo,3129
3130,Gutierrez,2022-07-12,Caso activo,3130
3131,Webster,2020-04-07,Caso cerrado,3131
3132,Hoover,2021-06-25,Caso cerrado,3132
3133,Johnson,2022-03-04,Caso activo,3133
3134,Taylor,2022-09-27,Caso activo,3134
3135,Rose,2020-07-05,Caso activo,3135
3136,Pearson,2020-12-03,Caso activo,3136
3137,Guerrero,2022-10-22,Caso Archivado,3137
3138,Walters,2021-07-06,Caso Archivado,3138
3139,Moore,2020-02-22,Caso Archivado,3139
3140,Gilbert,2021-10-01,Caso Archivado,3140
3141,Johnson,2022-08-29,Caso activo,3141
3142,Baker,2020-06-19,Caso activo,3142
3143,Garcia,2021-07-19,Caso activo,3143
3144,Mendez,2022-03-28,Caso Archivado,3144
3145,Frazier,2021-01-07,Caso activo,3145
3146,Hernandez,2021-10-06,Caso Archivado,3146
3147,Jones,2022-12-14,Caso activo,3147
3148,Thompson,2020-07-18,Caso cerrado,3148
3149,Ramsey,2022-06-04,Caso Archivado,3149
3150,Simpson,2020-07-21,Caso cerrado,3150
3151,Murray,2020-05-10,Caso activo,3151
3152,Bright,2022-12-30,Caso activo,3152
3153,Lynch,2021-12-15,Caso cerrado,3153
3154,Nelson,2021-04-30,Caso Archivado,3154
3155,Bailey,2021-01-21,Caso cerrado,3155
3156,Turner,2022-09-06,Caso cerrado,3156
3157,Lawrence,2020-05-25,Caso activo,3157
3158,Osborne,2021-03-01,Caso activo,3158
3159,Tran,2022-05-08,Caso cerrado,3159
3160,Malone,2021-09-01,Caso activo,3160
3161,Guerrero,2020-07-15,Caso activo,3161
3162,Moore,2021-01-31,Caso cerrado,3162
3163,Garner,2022-04-29,Caso Archivado,3163
3164,Green,2020-05-18,Caso activo,3164
3165,Mitchell,2021-04-05,Caso activo,3165
3166,King,2020-11-04,Caso activo,3166
3167,Williams,2021-04-03,Caso activo,3167
3168,Ross,2020-08-26,Caso cerrado,3168
3169,Riddle,2020-12-23,Caso Archivado,3169
3170,Browning,2021-09-04,Caso Archivado,3170
3171,Brown,2022-09-12,Caso activo,3171
3172,Mcclure,2020-03-29,Caso activo,3172
3173,Hernandez,2020-08-06,Caso Archivado,3173
3174,Riley,2020-09-20,Caso Archivado,3174
3175,Kim,2020-11-23,Caso Archivado,3175
3176,Dillon,2020-07-23,Caso activo,3176
3177,Becker,2020-03-21,Caso activo,3177
3178,Webb,2022-06-02,Caso activo,3178
3179,Edwards,2022-02-18,Caso Archivado,3179
3180,Thompson,2022-10-01,Caso activo,3180
3181,Landry,2021-10-21,Caso cerrado,3181
3182,Mitchell,2020-07-10,Caso Archivado,3182
3183,Perez,2020-06-07,Caso activo,3183
3184,Maddox,2023-01-18,Caso Archivado,3184
3185,Rodriguez,2020-12-13,Caso activo,3185
3186,Stevenson,2021-08-06,Caso activo,3186
3187,Parker,2020-08-22,Caso Archivado,3187
3188,Davis,2020-05-05,Caso activo,3188
3189,Hester,2020-10-31,Caso activo,3189
3190,Daniels,2023-01-13,Caso activo,3190
3191,Mccarthy,2022-08-28,Caso activo,3191
3192,Tucker,2020-03-02,Caso activo,3192
3193,Boyer,2020-02-06,Caso activo,3193
3194,Walker,2021-12-09,Caso activo,3194
3195,Knox,2022-05-15,Caso activo,3195
3196,Mills,2021-07-28,Caso activo,3196
3197,Martin,2020-01-24,Caso cerrado,3197
3198,Lane,2020-11-23,Caso Archivado,3198
3199,Frey,2020-05-02,Caso Archivado,3199
3200,Velez,2022-12-02,Caso activo,3200
3201,Wade,2020-05-02,Caso activo,3201
3202,Rocha,2020-03-30,Caso Archivado,3202
3203,Gross,2020-02-26,Caso cerrado,3203
3204,Crane,2022-04-18,Caso activo,3204
3205,White,2022-02-28,Caso activo,3205
3206,Ortega,2022-12-24,Caso activo,3206
3207,Diaz,2021-08-10,Caso activo,3207
3208,Perez,2021-01-03,Caso activo,3208
3209,Henry,2021-05-25,Caso Archivado,3209
3210,Mccormick,2022-03-27,Caso activo,3210
3211,Griffith,2022-02-07,Caso Archivado,3211
3212,Serrano,2022-04-23,Caso cerrado,3212
3213,Jones,2022-07-15,Caso Archivado,3213
3214,Sanchez,2021-05-27,Caso activo,3214
3215,Gilbert,2021-03-28,Caso Archivado,3215
3216,Parks,2021-02-03,Caso Archivado,3216
3217,Ramirez,2022-12-14,Caso Archivado,3217
3218,Cruz,2022-02-17,Caso cerrado,3218
3219,Hartman,2020-10-11,Caso activo,3219
3220,Gonzales,2021-07-31,Caso activo,3220
3221,Foley,2021-07-23,Caso activo,3221
3222,Anderson,2020-09-10,Caso activo,3222
3223,Williams,2021-11-01,Caso activo,3223
3224,Gonzalez,2021-12-18,Caso cerrado,3224
3225,Mcpherson,2022-08-17,Caso activo,3225
3226,Anderson,2022-04-20,Caso cerrado,3226
3227,Daniels,2020-06-22,Caso activo,3227
3228,Pena,2021-02-09,Caso activo,3228
3229,Long,2022-11-20,Caso Archivado,3229
3230,Moore,2020-07-26,Caso cerrado,3230
3231,Weiss,2020-12-22,Caso activo,3231
3232,Young,2022-07-31,Caso activo,3232
3233,Rivera,2022-06-15,Caso activo,3233
3234,Jones,2021-07-02,Caso activo,3234
3235,Brown,2022-02-04,Caso Archivado,3235
3236,Smith,2022-02-02,Caso activo,3236
3237,Clark,2022-09-30,Caso cerrado,3237
3238,Russell,2021-05-23,Caso Archivado,3238
3239,Braun,2023-01-12,Caso Archivado,3239
3240,Lester,2020-05-19,Caso Archivado,3240
3241,Myers,2022-02-16,Caso activo,3241
3242,Mcmillan,2022-07-24,Caso activo,3242
3243,Gardner,2022-07-16,Caso Archivado,3243
3244,Melendez,2021-04-24,Caso Archivado,3244
3245,Harrell,2020-02-05,Caso Archivado,3245
3246,Nguyen,2020-01-24,Caso cerrado,3246
3247,Dean,2022-11-18,Caso activo,3247
3248,Browning,2022-01-19,Caso activo,3248
3249,Yang,2020-05-06,Caso Archivado,3249
3250,Alexander,2022-09-17,Caso cerrado,3250
3251,Carroll,2020-06-21,Caso Archivado,3251
3252,Gardner,2020-07-20,Caso Archivado,3252
3253,Garcia,2022-07-23,Caso activo,3253
3254,Rangel,2020-01-19,Caso cerrado,3254
3255,Fleming,2020-02-15,Caso cerrado,3255
3256,Brown,2022-10-07,Caso activo,3256
3257,Griffith,2022-12-06,Caso activo,3257
3258,Perry,2020-04-28,Caso activo,3258
3259,Davis,2022-10-28,Caso cerrado,3259
3260,Johnson,2022-07-12,Caso activo,3260
3261,Roberts,2021-10-05,Caso cerrado,3261
3262,Moreno,2021-12-25,Caso Archivado,3262
3263,Howe,2022-09-20,Caso cerrado,3263
3264,Hodge,2020-01-25,Caso activo,3264
3265,Phillips,2022-02-11,Caso cerrado,3265
3266,Pacheco,2020-04-30,Caso Archivado,3266
3267,Robinson,2022-07-04,Caso activo,3267
3268,Wright,2021-09-25,Caso cerrado,3268
3269,Johnston,2020-06-29,Caso activo,3269
3270,Hancock,2022-01-26,Caso activo,3270
3271,Jones,2021-10-23,Caso activo,3271
3272,Booth,2021-06-01,Caso activo,3272
3273,Walsh,2022-01-07,Caso Archivado,3273
3274,Li,2021-03-27,Caso activo,3274
3275,Chan,2020-04-19,Caso activo,3275
3276,Alexander,2021-12-21,Caso Archivado,3276
3277,Lee,2022-09-08,Caso activo,3277
3278,Edwards,2021-05-02,Caso cerrado,3278
3279,Flores,2022-01-06,Caso Archivado,3279
3280,Mitchell,2021-12-08,Caso cerrado,3280
3281,Meadows,2020-08-11,Caso activo,3281
3282,Pena,2021-02-22,Caso activo,3282
3283,Ortiz,2020-11-11,Caso cerrado,3283
3284,Moody,2020-09-05,Caso Archivado,3284
3285,Norris,2022-02-18,Caso activo,3285
3286,Wood,2022-09-18,Caso Archivado,3286
3287,Anderson,2021-08-20,Caso activo,3287
3288,Baker,2021-04-19,Caso cerrado,3288
3289,Jones,2021-05-12,Caso Archivado,3289
3290,Daniels,2022-06-21,Caso Archivado,3290
3291,Cordova,2020-02-26,Caso activo,3291
3292,Livingston,2022-12-16,Caso Archivado,3292
3293,Horton,2022-05-10,Caso activo,3293
3294,Robinson,2022-11-25,Caso Archivado,3294
3295,Brown,2021-01-28,Caso cerrado,3295
3296,Maynard,2021-10-19,Caso activo,3296
3297,Medina,2020-07-31,Caso cerrado,3297
3298,Brown,2021-11-21,Caso Archivado,3298
3299,Bowen,2020-09-02,Caso activo,3299
3300,Holland,2020-07-02,Caso Archivado,3300
3301,English,2022-11-01,Caso cerrado,3301
3302,Gardner,2020-09-19,Caso cerrado,3302
3303,Serrano,2021-12-09,Caso Archivado,3303
3304,Ortiz,2020-09-16,Caso Archivado,3304
3305,Lopez,2022-05-29,Caso Archivado,3305
3306,Caldwell,2020-02-25,Caso Archivado,3306
3307,Hobbs,2021-11-14,Caso cerrado,3307
3308,Salinas,2020-05-04,Caso activo,3308
3309,Patrick,2020-11-12,Caso activo,3309
3310,Nguyen,2021-02-14,Caso Archivado,3310
3311,Steele,2020-04-20,Caso cerrado,3311
3312,Carter,2022-12-28,Caso cerrado,3312
3313,Contreras,2022-12-06,Caso cerrado,3313
3314,Smith,2022-11-21,Caso Archivado,3314
3315,Cobb,2020-04-24,Caso Archivado,3315
3316,Davis,2022-06-30,Caso cerrado,3316
3317,Harrison,2021-04-15,Caso activo,3317
3318,Lopez,2021-03-31,Caso cerrado,3318
3319,Pierce,2021-03-14,Caso activo,3319
3320,Yu,2020-01-27,Caso Archivado,3320
3321,Maynard,2020-08-29,Caso Archivado,3321
3322,Meza,2022-09-09,Caso Archivado,3322
3323,Chavez,2021-03-20,Caso Archivado,3323
3324,Jones,2022-09-15,Caso activo,3324
3325,Holt,2021-07-07,Caso Archivado,3325
3326,Moore,2021-08-04,Caso Archivado,3326
3327,Smith,2020-08-15,Caso Archivado,3327
3328,Castillo,2021-11-06,Caso activo,3328
3329,Hinton,2021-10-30,Caso Archivado,3329
3330,Cook,2022-02-23,Caso cerrado,3330
3331,Swanson,2020-04-22,Caso activo,3331
3332,Weeks,2021-10-18,Caso activo,3332
3333,Smith,2021-01-30,Caso activo,3333
3334,Smith,2022-06-24,Caso activo,3334
3335,Moore,2020-08-29,Caso activo,3335
3336,Adkins,2022-05-28,Caso activo,3336
3337,May,2020-02-26,Caso activo,3337
3338,Taylor,2021-07-20,Caso Archivado,3338
3339,Fuller,2022-07-23,Caso Archivado,3339
3340,Shelton,2022-08-10,Caso Archivado,3340
3341,Weaver,2021-10-18,Caso activo,3341
3342,Joyce,2022-12-08,Caso activo,3342
3343,Mcclain,2021-05-07,Caso Archivado,3343
3344,Willis,2020-08-27,Caso Archivado,3344
3345,Davidson,2022-02-05,Caso Archivado,3345
3346,Herrera,2022-11-09,Caso activo,3346
3347,Brown,2022-04-12,Caso cerrado,3347
3348,Guerrero,2020-12-03,Caso Archivado,3348
3349,Santiago,2021-09-15,Caso activo,3349
3350,Wood,2020-07-11,Caso activo,3350
3351,Thompson,2020-12-26,Caso cerrado,3351
3352,Bowen,2020-07-29,Caso activo,3352
3353,Graham,2020-08-29,Caso cerrado,3353
3354,Rich,2022-03-21,Caso activo,3354
3355,Reed,2021-09-22,Caso activo,3355
3356,Jones,2020-04-26,Caso Archivado,3356
3357,Wright,2021-09-12,Caso activo,3357
3358,Lee,2022-04-24,Caso Archivado,3358
3359,Montoya,2021-06-16,Caso Archivado,3359
3360,Sandoval,2022-12-22,Caso Archivado,3360
3361,Mayer,2022-02-28,Caso activo,3361
3362,Cole,2021-06-04,Caso Archivado,3362
3363,Simpson,2020-11-14,Caso Archivado,3363
3364,Nichols,2021-02-09,Caso cerrado,3364
3365,Horton,2022-02-01,Caso activo,3365
3366,Chapman,2020-04-17,Caso activo,3366
3367,Ware,2020-10-24,Caso cerrado,3367
3368,Luna,2022-09-27,Caso cerrado,3368
3369,Lee,2022-03-02,Caso activo,3369
3370,Thomas,2020-11-09,Caso activo,3370
3371,Perkins,2021-03-26,Caso activo,3371
3372,Young,2022-11-21,Caso cerrado,3372
3373,Jensen,2020-09-15,Caso cerrado,3373
3374,Horton,2022-06-11,Caso cerrado,3374
3375,Simmons,2021-05-26,Caso cerrado,3375
3376,Garza,2020-03-14,Caso activo,3376
3377,Floyd,2021-12-11,Caso activo,3377
3378,Peterson,2022-10-03,Caso Archivado,3378
3379,Brooks,2022-04-03,Caso cerrado,3379
3380,Lewis,2020-07-20,Caso Archivado,3380
3381,Cortez,2021-04-12,Caso cerrado,3381
3382,Johnson,2022-11-15,Caso Archivado,3382
3383,Salazar,2022-03-16,Caso Archivado,3383
3384,Steele,2020-11-04,Caso activo,3384
3385,Collins,2021-08-05,Caso activo,3385
3386,Maynard,2022-03-19,Caso activo,3386
3387,Hampton,2020-05-10,Caso Archivado,3387
3388,Riley,2021-03-22,Caso Archivado,3388
3389,Wilson,2021-01-28,Caso Archivado,3389
3390,Davis,2021-09-04,Caso Archivado,3390
3391,Ellis,2020-07-18,Caso activo,3391
3392,Hale,2020-08-10,Caso Archivado,3392
3393,King,2021-12-02,Caso activo,3393
3394,Brown,2022-09-06,Caso cerrado,3394
3395,Gardner,2021-06-06,Caso Archivado,3395
3396,Wheeler,2021-10-15,Caso activo,3396
3397,Hicks,2020-02-20,Caso activo,3397
3398,Thompson,2020-05-29,Caso activo,3398
3399,Peters,2021-01-08,Caso cerrado,3399
3400,Fletcher,2020-08-14,Caso cerrado,3400
3401,Hopkins,2022-06-23,Caso Archivado,3401
3402,Berry,2021-07-14,Caso Archivado,3402
3403,Harris,2020-12-24,Caso cerrado,3403
3404,Bush,2020-01-22,Caso activo,3404
3405,Miller,2021-02-07,Caso activo,3405
3406,Gray,2021-10-14,Caso Archivado,3406
3407,Carter,2022-09-30,Caso Archivado,3407
3408,Phillips,2020-01-13,Caso Archivado,3408
3409,Reese,2021-07-10,Caso activo,3409
3410,Cole,2021-08-22,Caso activo,3410
3411,Lewis,2020-08-01,Caso activo,3411
3412,Jones,2020-08-29,Caso cerrado,3412
3413,Ramirez,2020-04-18,Caso activo,3413
3414,Thomas,2022-12-13,Caso activo,3414
3415,Esparza,2022-07-28,Caso activo,3415
3416,Rosales,2022-09-18,Caso activo,3416
3417,Moreno,2020-03-12,Caso Archivado,3417
3418,Hoffman,2020-05-10,Caso activo,3418
3419,Francis,2021-11-18,Caso cerrado,3419
3420,Myers,2022-03-22,Caso cerrado,3420
3421,Perez,2021-08-18,Caso activo,3421
3422,Krause,2022-01-29,Caso Archivado,3422
3423,Phillips,2022-04-25,Caso Archivado,3423
3424,Marsh,2022-10-24,Caso activo,3424
3425,Espinoza,2021-06-08,Caso activo,3425
3426,Bell,2020-06-16,Caso activo,3426
3427,Velazquez,2022-07-14,Caso cerrado,3427
3428,Mckenzie,2021-10-28,Caso activo,3428
3429,Anderson,2020-06-17,Caso Archivado,3429
3430,Walker,2020-05-04,Caso Archivado,3430
3431,Jones,2022-06-27,Caso cerrado,3431
3432,Walker,2020-08-24,Caso activo,3432
3433,Johnson,2021-10-15,Caso activo,3433
3434,Swanson,2022-11-30,Caso activo,3434
3435,Peters,2022-04-01,Caso cerrado,3435
3436,Kane,2021-02-07,Caso activo,3436
3437,Phillips,2021-11-07,Caso activo,3437
3438,Aguirre,2020-06-18,Caso cerrado,3438
3439,Green,2021-10-25,Caso Archivado,3439
3440,Galloway,2020-09-25,Caso activo,3440
3441,Pierce,2022-02-07,Caso activo,3441
3442,Soto,2022-01-01,Caso Archivado,3442
3443,Mckee,2021-05-31,Caso activo,3443
3444,Werner,2021-05-31,Caso activo,3444
3445,Lee,2020-08-27,Caso activo,3445
3446,Cunningham,2022-03-10,Caso Archivado,3446
3447,Gordon,2020-01-16,Caso Archivado,3447
3448,Brown,2020-12-14,Caso activo,3448
3449,Christensen,2021-04-15,Caso Archivado,3449
3450,Mason,2020-02-03,Caso Archivado,3450
3451,Cantu,2022-06-22,Caso activo,3451
3452,Myers,2020-09-08,Caso activo,3452
3453,Torres,2022-12-10,Caso Archivado,3453
3454,Alvarez,2022-06-17,Caso Archivado,3454
3455,Sanford,2021-12-21,Caso activo,3455
3456,Reed,2021-12-16,Caso cerrado,3456
3457,Stevens,2020-02-26,Caso Archivado,3457
3458,Greene,2022-11-30,Caso activo,3458
3459,Vega,2022-12-14,Caso activo,3459
3460,Miller,2020-04-02,Caso activo,3460
3461,Phillips,2022-09-17,Caso Archivado,3461
3462,Page,2022-06-06,Caso activo,3462
3463,Malone,2022-08-11,Caso activo,3463
3464,Morris,2021-03-06,Caso activo,3464
3465,Cox,2020-07-30,Caso activo,3465
3466,Dunlap,2022-11-27,Caso cerrado,3466
3467,Estrada,2020-06-25,Caso activo,3467
3468,White,2020-04-12,Caso Archivado,3468
3469,Trevino,2021-05-18,Caso activo,3469
3470,Lee,2020-10-27,Caso Archivado,3470
3471,Smith,2021-11-01,Caso Archivado,3471
3472,Rodriguez,2020-06-04,Caso activo,3472
3473,Mosley,2021-02-25,Caso activo,3473
3474,Grimes,2020-05-20,Caso cerrado,3474
3475,Anderson,2022-06-16,Caso cerrado,3475
3476,Guzman,2022-07-21,Caso activo,3476
3477,Williams,2020-05-08,Caso Archivado,3477
3478,Chavez,2021-02-04,Caso activo,3478
3479,Lopez,2022-08-03,Caso Archivado,3479
3480,Joyce,2021-07-17,Caso activo,3480
3481,Turner,2021-11-20,Caso Archivado,3481
3482,Burke,2020-09-01,Caso activo,3482
3483,Johnson,2020-08-09,Caso Archivado,3483
3484,Benjamin,2023-01-11,Caso cerrado,3484
3485,Lee,2022-05-19,Caso cerrado,3485
3486,Turner,2020-06-26,Caso Archivado,3486
3487,Pruitt,2020-11-04,Caso activo,3487
3488,Johnston,2022-03-30,Caso activo,3488
3489,Allen,2021-10-17,Caso cerrado,3489
3490,Hill,2020-12-20,Caso activo,3490
3491,Johnston,2021-02-17,Caso Archivado,3491
3492,Nielsen,2022-11-21,Caso activo,3492
3493,Sanchez,2021-09-24,Caso activo,3493
3494,Banks,2020-11-03,Caso activo,3494
3495,Bullock,2020-06-06,Caso activo,3495
3496,Brady,2021-06-29,Caso activo,3496
3497,Jacobs,2020-12-28,Caso Archivado,3497
3498,Brown,2020-09-20,Caso activo,3498
3499,Gonzalez,2020-08-03,Caso activo,3499
3500,Brown,2020-06-11,Caso activo,3500
3501,Becker,2021-06-23,Caso Archivado,3501
3502,Cruz,2020-04-15,Caso activo,3502
3503,Deleon,2020-09-05,Caso activo,3503
3504,Blankenship,2021-12-07,Caso activo,3504
3505,Moore,2021-04-25,Caso activo,3505
3506,Baker,2022-11-19,Caso activo,3506
3507,Young,2020-01-08,Caso activo,3507
3508,Martin,2020-03-09,Caso Archivado,3508
3509,Cruz,2023-01-08,Caso activo,3509
3510,Harper,2022-06-12,Caso activo,3510
3511,Clark,2021-08-12,Caso Archivado,3511
